GeneID	GSM6031960	GSM6031961	GSM6031962	GSM6031963
131669	0.02402	0.01265	0	0
166012	0	0.2272	1.749	1.145
152065	0.01168	0	0.01913	0
105374090	0.1285	0	1.157	0
114112	1.747	4.622	5.432	4.065
255330	0	0.09944	0	0
84303	2.364	2.546	2.12	1.669
5361	34.96	52.6	21.99	17.31
285311	0.04755	0	0	0
100419008	0.07625	6.985	0.1249	0.2846
101927123	0.08925	0	0	0
105374094	0	0	0	0
101927149	0	0	0	0
107986125	0.01027	0	0	0
131601	19.35	31.42	11.54	11.63
102466199	0.6268	0.6599	0.5132	0.5198
102465857	0	0	0	0
4171	175.9	182	74.75	64.73
107986126	55.44	53.43	19.3	16.9
50512	6.01	14.98	28.64	21.07
80325	9.423	18.95	8.737	8.538
11343	25.72	50.21	14.07	19.02
107986127	0.5706	2.696	0.4045	0.7156
107986129	0	0	0	0
105374096	0	0	0	0
166348	0.008955	0	0.003666	0
102723759	0.02431	0.03839	0.02985	0.01008
29927	260.4	356.1	120.1	113.6
8607	75.65	124.3	66.37	64.6
100874089	0.2814	0.2222	0.4032	0.2334
60678	7.258	15.1	8.617	6.796
165721	0.02267	0	0	0
285224	0	0	0	0
2624	2.431	10.1	11.25	9.108
101927167	0.1228	0.9236	10.4	8.162
90246	0	0.1578	0.4416	0.5964
23434	0	0	0	0
6184	474.4	739.8	272.8	261.4
7879	375.8	666.3	234	275.2
113219457	0	0	0	0
653712	0.9742	1.46	1.074	0.6837
28976	55.84	68.05	29.18	26.18
57501	1.872	2.627	1.191	1.084
79825	0	0.05142	0.4958	0.3159
2815	0	0	0	0
100534599	10.9	22.72	8.648	8.435
339122	3.934	15.98	2.845	2.676
57461	20.42	27.04	16.74	15.27
7555	242.1	423	178.4	149.8
105374101	0.2511	0.5287	0.5139	0.2603
105374102	0	0.1525	0	0
22820	203.8	279.6	101.4	108.5
102465496	0.4221	0.8889	0	0.7001
56941	34.31	50.29	28.16	25.47
8971	277.8	365.2	293.5	252.6
339942	8.13	9.374	8.679	6.696
132241	7.8	22.5	6.777	5.842
677797	2.678	8.46	2.924	2.468
90288	0.1689	0.1392	0.3247	0.2193
8930	34.66	62.1	18.51	19.14
55764	8.638	6.821	8.671	8.794
6010	0.04483	0	0	0.02479
132243	0.03294	0	0	0
23129	36.44	20.14	17.21	13.02
23023	6.567	6.995	4.841	4.33
100507032	3.442	4.247	6.731	5.376
7200	0.07955	0.05584	0	0.04398
644974	0.1518	0.2876	0.2485	0.151
105374105	0.7017	0.2217	0.05745	0.1164
729375	0.9775	2.079	1.505	1.151
105374104	0.9592	2.777	0.03272	0.04972
105374103	0	0.008778	0.0273	0
107986131	0.06268	0.06599	0	0
107986133	0	0	0.03646	0
646300	0	0	0	0
105374106	0	0	0	0
256076	0.03501	0	0	0
131873	0.02724	0.00956	0.007434	0.005648
30849	36.58	49.76	20.35	18.96
107986023	0	0.04822	0.2625	0.4938
105374107	0	0	0	0
105374108	0	0	0	0
27032	69.43	92.99	40.25	37.17
28990	7.776	10.43	6.792	5.722
79858	0.6295	1.18	0.8041	0.7257
107986024	0.06746	0	0	0
339874	0.1255	0.1762	0	0.06938
152195	0.035	0	0	0
131870	10.88	16.75	11.05	10.07
107986025	0.02015	0.06365	0	0.03342
105374110	0.7211	0	0.7768	0
11222	171.1	214	160.3	163.4
677836	0	0.3691	0	0.4361
105374114	14.15	15.68	15.25	12.8
131034	0	0.00959	0	0
105374113	0	0	0	0
100847040	0	0	0	0
105374111	0	0	0	0
100189179	0	0	0	0
100189250	0	0	0	0
55	0	0	0	0
23317	43.35	48.43	23.09	18.67
100532724	7.011	16.06	7.997	7.828
84129	6.782	24.67	11.25	10.91
51554	0.2422	1.122	0.4627	0.3615
79876	14.04	28.12	16.06	15.7
27031	6.807	8.446	5.573	5.17
348808	0.326	0.3516	0.4101	0.3692
105374115	0	0	0	0
66000	0.3282	0.06283	2.94	3.036
101927455	0	0.01863	0	0
101927432	0	0	0.00599	0.003034
8419	0	0	0	0
85003	0	0	0	0
55573	123.8	250.1	142.2	146
11073	77.18	124.2	38.68	36.29
7018	0.01169	0.06567	0.01596	0.009698
58477	22.79	37.14	13.42	11.81
105374116	0	0.4208	0	0
51560	9.246	5.506	7.871	7.524
80111	0	0	0	0
6578	0.2221	0.09353	0	0
100507210	0	0	0	0
105374117	0.3483	2.97	0.1046	0.03851
6259	75.37	90.34	45.07	42.94
105374119	1.407	1.333	1.382	1.634
105374118	0.4847	0.5996	0.7242	0.4522
51421	163.9	178.2	140.6	105.5
102466744	3.506	3.691	3.444	2.326
100616281	0	0.5444	0	0
25847	65.8	97.06	52.03	50.57
80254	4.193	5.925	6.052	5.691
2047	0.04081	0.1534	0.01432	0.009669
339855	0.006147	0.05825	0.002516	0.01784
105374121	0	0.005814	0	0
105374120	0	0	0	0
102724019	0	0.003146	0	0
105374122	0	0	0.009141	0
105374123	0	0	0	0
105374124	0.08547	0	0.14	0
5523	13.64	13.38	4.095	3.42
107986135	0	0.01782	0.1524	0
55167	19.6	30.59	13.02	10.63
5096	61.7	44.31	49.35	45.03
10274	27.68	31.44	20.13	17.61
80723	5.809	8.547	2.794	2.789
101927597	2.786	5.059	1.91	2.281
4690	19.52	24.33	9.335	8.655
107986136	3.908	4.858	1.897	1.974
53833	0.5008	0.9887	0.6868	0.6645
105374126	0	0	0	0
8403	0	0	0	0
100507274	0	0	0	0
51208	0.3535	0.2281	0.2427	0.1135
105374127	0.5208	0.3375	0.2788	0.299
105374128	0.3081	0.3145	0.09172	0.1007
199221	2.18	3.118	1.54	1.675
51146	0.0313	0	0.1281	0.1298
51163	21.26	44.34	10.89	10.53
25852	13.56	21.25	8.094	8.195
347736	0.3224	0.6854	0.3997	0.354
22808	2.604	1.083	6.192	5.008
105374129	0	0	0	0
83850	0.2805	0.9146	0.7271	0.5976
80321	8.912	8.519	10.8	10.84
55179	2.782	6.029	11.12	10.08
5291	29.97	20.8	32.38	31.16
103344930	0	0.02462	0.5744	0.3588
668	0.2555	5.814	14.32	12.19
401089	0.05176	2.035	8.787	7.312
729627	0	0	0	0
389151	0	0	0	0
389152	0	0	0	0
60467	0	0	0	0
140464	0	0	0	0
56945	85.73	120.3	67.16	67.59
9276	126.1	140.1	64.31	63.1
100507291	0.7686	0.476	2.924	2.175
5948	0	0.06276	0	0
5947	0	0	0.01845	0.009345
349565	0.04501	0.01777	1.304	0.9799
64084	0.2389	0.2935	0	0
105374132	0	0	0	0
101927808	0	0	0	0.02555
102724068	0	0	0	0
287015	0.02743	0.01444	0	0
55186	39.3	86.96	25.67	23.33
92369	0.004997	0.04209	0	0
92370	6.411	4.959	6.468	6.823
253461	64.35	65.36	19.01	17.98
5922	13.07	30.42	7.951	9.168
646730	0.1694	0.3121	0.208	0.1405
9616	24.48	37.14	20.59	18.92
131890	0.03487	0.02937	0	0.02314
105374134	0	0	0	0
483	186.9	313.4	144.3	156.1
7029	18.48	22.86	10.67	9.369
256356	9.237	8.157	4.261	3.742
54464	17.83	33.58	11.04	8.713
545	13.34	27.97	13.68	10.8
5357	20.13	17.15	15.33	15.11
105374136	0.07761	0	0	0
7220	3.449	6.649	3.976	2.946
26577	11.91	15.35	4.341	4.089
100507389	0	0	0	0
344838	1.562	1.751	0.4169	0.3519
101927832	0.962	1.097	0.4595	0.5319
100289361	0.5312	0.769	2.011	2.037
23350	71.4	130.1	50.95	50.71
105374138	0	0	0	0
9435	2.477	10.44	5.299	5.152
105374137	0	0	0.08122	0.04114
285195	0.1082	0.3894	0.2954	0.2693
100885796	0	0	0	0
102724120	0	0	0	0
205428	18.34	47.99	10.12	9.355
105374140	0.1484	0.1827	0.01441	0.03128
105374139	0.1688	0	0	0
105374141	0	0	0	0
105374142	0	0	0	0
105374143	0	0	0	0
105374144	0	0	0	0
107986138	0	0	0	0
109729161	6.71	12.22	0.621	2.032
5352	626.2	895.5	80.55	150.9
105374145	0.08365	0.6386	0.008561	0.03035
57088	4.538	3.593	1.369	1.066
57047	0.03725	0.06101	0	0
5359	53.44	561.4	21.14	21.24
389158	0	0	0	0
101927866	0	0	0	0
112268449	0	0	0	0
84107	0.999	1.052	0	0
7545	10.15	12.62	0	0
440982	0.2503	0	0	0
102724145	0	0	0	0
100507461	0	0	0	0
105374146	0	0	0	0
105374149	0	0	0	0
105374148	0.04318	0	0	0
105374147	0	0	0	0
105374150	0	0	0	0
185	18.21	21.46	0	0
1360	0.08547	0	0	0
1359	1.056	0.1483	0	0
107986045	0	0	0	0
2992	36	41.61	23.51	23.54
6596	84.22	128.9	52.96	43.95
100873945	28.01	29.81	16.32	10.25
84343	16.99	33.88	9.551	10.59
1356	1.181	2.809	0.649	0.7712
101927942	0	0	0	0.0754
107986140	0.4276	10.47	0.3501	0.3546
116441	0.02197	0.02313	0.1259	0.00911
4071	80.58	556.7	205.2	679.4
100874091	0.4888	0.4678	0.3638	0.7001
105374151	0.0652	0	0.05338	0.1892
7104	1.443	5.346	0	0
25937	32	63.8	9.68	8.46
100128025	0.2433	0.3587	0.2988	0.2825
51122	28.12	43.28	11.8	9.524
389161	0.02595	0.08197	0	0
11342	18.17	48.65	15.91	14.52
105374152	0.08444	0.1408	0.1095	0.05252
5217	186.3	264.6	104.2	102.3
646903	1.348	2.173	1.155	1.031
653659	30.26	14.37	9.787	8.707
105374153	0	0.7865	0	0
107986046	0.08404	0	0	0
105374313	0	0	0	0
101927992	0	0	0	0
101928022	0	0.05325	0.0414	0
105374154	0	0	0	0
107986141	0.01953	0.03085	0.01599	0.0162
107986142	0	0	0.03447	0
9819	22.39	39.88	13.84	9.961
27230	68.55	110	54.98	56.04
83939	112.6	97.56	67.35	67.28
51714	79.58	124.7	32.62	35.19
131831	0.03106	0.01635	0.2416	0.1417
101928085	0.1043	0.8788	1.495	1.038
101928105	0.4708	0.3098	0.09635	0
6478	38	71.66	32.45	21.85
105374155	0.1374	0.3135	0.09377	0.05699
646951	0.04032	0.02123	0	0
7401	0	0	0	0
116933	0	0.02962	0	0
116931	1.311	5.272	1.556	1.435
29909	0	0	0	0.02668
9934	0.06442	0.07537	0.02344	0.01187
53836	2.3	1.955	0	0
53829	0	0	0	0
64805	0.03498	0.07367	0.02864	0
285313	0.1917	0.5119	0.1318	0.06815
100847036	0	0	0	0
105374157	0	0	0	0
105374158	0	0	0	0
344752	0	0.03259	0	0
101928142	0	0	0	0
201651	0	0.1352	2.076	2.262
105374160	0.05512	0.1451	1.038	0.6857
13	0	0.1043	2.777	2.115
56670	0.01979	0.07292	0.0486	0.01641
105374159	0	0	0	0
107986047	0	0	0	0
101928166	0	0	0	0
4154	83.1	104.2	38.43	35.36
401093	3.319	3.481	1.109	0.9535
105374162	0.1341	0.07942	0	0.01738
645843	0.03199	0.1347	0	0
105374163	0	0	0	0.1171
102724289	0	0	0	0
5028	0.01311	0.06904	0.5315	0.397
5912	11.18	13.57	8.26	7.725
105374164	0.07963	0.08384	0.0163	0
105374166	0	0.1265	0	0
105374165	0	0	0	0
107986147	0	0	0	0
152118	0	0	0	0
100507524	0.01592	0.05029	0	0.01321
26084	3.433	8.138	5.032	3.865
105374167	0.141	0.1336	0.1154	0.2572
170506	25.17	42.66	18.65	17.19
344758	0	0	0	0
105374170	0	0.1378	0	0
105374171	0	0	0	0.03237
4311	0.9443	1.337	15.5	30.39
101928190	0	0	0	0
100507537	0	0	0	0
105374172	0	0	0	0
23007	0.006322	0.05991	0	0
100874036	0	0	0	0
285315	3.408	1.205	3.055	3.259
9197	6.981	12.71	6.439	6.509
105374174	0	0.2108	0.3934	0.1993
8833	67.41	74.3	33.25	32.03
7881	12.85	15.85	5.304	5.96
100874083	0	0	0	0
100874084	0	0	0	0
6747	170.8	217.2	84.55	99.07
100287227	1.432	2.672	2.517	1.282
25976	20.84	44.6	24.54	19.32
107986148	0.1998	0.3787	0.12	0.0221
730091	0.5826	0.1566	1.177	0.6888
647033	4.917	5.51	5.269	4.402
389170	0.07243	0.2224	0.4003	0.2252
339894	0.02052	0.08642	0.0168	0
105374177	0.1658	0.2037	0.02262	0
100498859	0	0	0	0.08674
57018	38.58	81.47	37.72	41.78
101928236	0.07566	0.2626	0.05965	0.09064
105374179	0	0.07089	0.01575	0.05584
79674	0.06365	0.5213	1.036	2.974
5806	15.87	458.6	4.045	17.34
152078	0	0	0	0
6474	4.876	16.16	12.13	13.13
51319	10.9	15.69	8.333	8.296
110599565	0.04431	0.09332	0	0
100996447	1.791	2.921	1.735	1.862
4291	21.54	22.23	19.24	17.28
85476	49.29	63.17	37.83	34.89
56925	0.6445	4.565	0.09594	0.0243
5918	0.1414	0.1489	0	0.02932
112268457	0.07328	0.03858	0.03	0
100287290	0.07267	0.1252	0.0631	0.06575
64747	19.04	33.16	20.67	21.8
105374181	0.04902	0.05161	0.008027	0.01626
100505385	28.39	39.03	9.659	10.17
654502	0.01573	0	0	0
29970	23.44	32.24	7.979	8.404
100500803	0	0	0	0
100874433	1.039	0.4377	0	0
101928351	0.1382	0.2482	0.01331	0
101928376	1.331	2.676	0.4609	0.6083
3592	24.98	55.74	9.007	11.83
730109	0	0	0	0
105374314	0	0	0	0
107986149	0	0	0	0
401097	0.09628	0.2703	2.378	2.422
100174949	14.14	18.62	11.05	10.45
57560	11.17	18.49	12.71	11.84
10051	286.3	299.8	299.1	284.5
406949	0	0	0	0
406951	0	0	0	0
286827	59.68	56.63	22.2	19.58
3840	61.53	71.94	33.85	32.52
677767	0.3761	0.7919	0.7184	0.104
80117	0.06418	0.2703	1.445	1.198
151742	0.1171	0.2373	2.778	2.134
8706	4.752	0.6299	17.92	15.66
105374186	0.01764	0	0.02889	0
51068	52.73	68.81	27.55	25.54
105374187	0.1509	0.1688	0.06176	0.05083
112268450	0.08048	0.1146	0.1899	0.07067
165679	0	0	0	0
107986150	0	0	0	0
101243545	161.4	89.82	153.5	149.1
131149	0.1154	0.06075	0	0
107986048	0	0	0	0
107986049	0.1804	0.19	0	0
647107	0	0	0	0
105374188	0	0	0	0
102724419	0	0	0	0
100302148	0	0	0	0
105374189	0	0	0	0
105374190	0	0	0	0
105374191	6.422	6.527	0	0
107986151	0.02333	0.3685	0	0
104355289	0	0	0	0
107986050	0	0	0	0
6476	0.03431	0.0289	0	0
105374192	0	0.01148	0	0
101928405	0	0	0	0
22865	0.7347	0.469	0.03839	0.03241
103695433	6.428	0.1735	0.04498	0.09112
590	0.09992	0.07014	0.1227	0.1934
105374194	0	0	0	0
105374193	0	0.1055	0	0
105374195	0	0	0.9817	0
105374196	0	0	0	0
79740	0.04273	0.2519	0.04198	0.007087
104310350	0	0	0	0
5276	0.04677	0	0	0
105374197	0	0	0	0
151790	0.1103	0.06967	0.01806	0.01829
11235	31.67	55.79	36.1	38.03
5274	0.6863	2.168	1.958	1.897
646168	0	0	0	0
107986152	1.435	1.895	1.513	1.765
27333	54.59	36	38.8	34.06
93556	0.03219	0.7457	0.01757	0.0534
693136	0	0	0	0
105374200	0	0	0	0
100507661	0	0	0	0
105374201	0	0	0	0
107986051	0	0	0	0
2122	0.8943	1.405	8.734	5.745
105374206	0	0	0.09789	0
105374205	0	0	0	0.06413
7012	1.101	1.352	1.427	2.738
84517	1.634	0	5.878	4.66
100189318	0	0	0	0
55892	16.67	28.3	11.68	10.01
151827	0.7503	1.147	0.08776	0.1037
344657	0.04703	0.03301	0	0
79782	0.02083	0	0	0
344658	0.03294	0	0	0
100128164	0.0177	0.09938	0.01449	0.04893
7095	76.17	111.8	30.61	35.45
26996	5.544	10.97	7.177	8.953
80012	22.61	33.73	10.54	8.207
105374209	0.04666	0	0.07641	0.09675
5584	94.78	83.97	34.3	30.02
6498	30.06	44.01	25.5	16.12
5010	57.37	71.4	0.0236	0.09563
102465497	0	0	0	0
57709	0.05711	0.01718	0	0
101928583	0.04812	0.06967	0.1527	0.03991
105374211	0	0	0.08907	0
200916	30.8	51.74	22.22	17.74
56648	18.92	26.37	13.92	14.63
6514	0.02556	0.01346	0	0
23043	2.332	2.07	0.9378	1.105
105374216	0.02278	0.01199	0.08859	0.09918
693154	0	0	0	0
102724479	0.1277	0.3809	0.331	0.3177
5337	3.035	5.561	2.582	3.951
389177	0	0	0	0
100874219	0	0.102	0	0
105374218	0	0.04105	0	0
105374217	0	0	0	0
64778	47.98	65.97	19.7	21.37
107986153	0.5786	0.8861	0.3122	0.2944
2693	0	0	0	0
8743	1.717	52.83	0.06803	0.04594
105374219	0	0	0	0
57552	118.2	181.6	28.44	31.35
1894	110.1	137.6	77.68	72.54
107986052	0	0	0.145	0
83893	0.03452	0	0	0
105374221	0	0	0	0
105374220	0	0	0	0
105374224	0	0	0	0
22871	0.05303	0.006036	0.002347	0
105374225	0	0	0	0
100874010	0	0	0	0
105374226	0	0	0.07085	0
254827	0.19	0.05602	0.04356	0.02837
107986027	0	0	0	0.04337
100862679	0	0	0	0
100874244	0	0	0	0
100616395	0	0	0	0
100874245	0	0	0	0
102465858	0	0	0	0
105374230	0	0	0	0
100505547	0	0	0	0
105374229	0	0	0	0
101928684	0	0	0	0
79718	29.86	33.83	20.53	19.27
107986053	0	0	0	0
100820709	0.0401	0	0	0
100505566	0	0	0	0
101928711	0	0	0	0
102724550	0.02798	0.3093	0	0
107986154	0.1449	0	0	0
105374234	0	0	0	0
107986155	0	0	0	0
107986156	0	0	0	0
105374235	0	0.005865	0	0
100874330	0	0	0	0
104797538	0	0	0.06166	0
10242	0	0	0	0.01227
64393	17.66	8.218	5.904	4.561
101928739	0	0	0	0
5290	15.43	21.74	9.736	8.817
27094	1.337	1.345	5.579	5.19
51193	23.28	29.64	11.87	10.5
55669	31.23	20.86	21.12	19.5
59345	42.01	65.9	26.59	26.51
107986157	0	0	0	0
86	106.1	132.2	78.92	82.02
57129	58.89	131.7	61.87	62.29
4711	44.3	42.5	29.54	28.52
107986158	1.108	1.167	0.6048	0.3063
8975	27.49	23.78	14.63	13.07
51555	0.04408	0.1178	0.01943	0.03093
101928790	0	0	0	0
100505609	0	0	0	0
101928856	0	0.01705	0.0663	0
151613	14.83	39.04	16.08	15.81
339829	0.473	1.607	0.5721	0.4458
101928882	0	0	0	0
105374240	0.9047	0.5477	0.2778	0.3001
8087	77.35	80.41	41.87	43.82
131118	21.35	43.56	31.56	31.42
347689	0	0.01066	0.02487	0
102724604	0	0	0	0
6657	0	0	0	0
100996490	0	0	0	0
105374242	0	0	0	0
105374243	0	0	0	0
401103	0	0	0	0
105374244	0	0	0	0
102724617	0	0	0	0
107986054	0	0	0	0
105374245	0	0.05828	0.04532	0.0306
23200	19.99	12.41	15.88	12.72
54165	13.77	21.24	11.62	12.29
105374246	0.1154	0	0.2362	0.04785
56922	10.68	9.875	7.736	6.856
105374247	0	0	0	0
27074	0.8449	0.0875	4.61	5.87
23101	0.0502	0.2255	1.08	1.238
84002	0.06913	0.1698	5.301	6.359
107986160	0.08118	0.2747	0.5839	0.9377
107986161	0	0.06342	0.09863	0.04996
100505687	3.142	6.252	5.368	6.607
109616971	0	0	0	0
109617007	0.6221	3.93	3.056	2.579
89857	0	0.02259	0	0
100874019	0	0	0	0
105374248	0	0.07934	0	0
107986162	3.245	3.201	1.581	1.397
54800	14.64	14.7	6.971	6.465
55689	51.87	106.7	21.86	19.23
100874113	4.227	9.579	2.406	2.073
79929	4.098	6.543	6.058	4.719
55486	50.9	64.12	31.9	30.74
100616127	0	0	0	0
10057	10.38	23.79	6.851	6.198
100873982	0.0882	0.09287	0	0.1463
200909	0	0	0	0
170572	0	0.1025	0.01993	0
105374249	0.7909	1.309	0.6707	0.7613
106478970	0	0.2537	0	0
285242	0.06558	1.519	0	0
8893	22.06	55.23	27.26	26.17
1857	103.9	120	44.96	39.92
1173	805.8	841.9	266	201.4
55324	40.73	60.64	32.98	29.24
90113	0.1239	0.3912	2.576	1.664
100187716	0	0.5124	0.3985	0
10195	61.79	123.5	69.43	72.97
110599564	7.48	13.68	16.56	14.62
110599583	0.8111	1.206	1.514	1.177
94032	4.444	22.26	22.18	22.73
9718	0.02462	0.05184	0.01008	0.01021
5708	297.9	482.8	237.7	240.9
1981	307.2	437	238.8	208.3
692107	1.089	0	0	0.9028
131408	21.48	25.85	8.187	8.197
1181	2.769	6.993	4.626	4.546
5437	54.8	85.86	51.58	45.87
7066	0.07569	0.05977	1.41	1.146
8646	0.05234	0.2047	4.248	3.509
105374250	0	0	0	0
105374251	0	0	0	0
100874079	0	0	0	0
2049	0.6839	1.79	1.584	1.175
64110	42.22	123.1	123.2	113
107986163	0.1726	0.2499	10.3	6.908
101928992	0	0	0	0
105374253	0.01919	0	0	0
23355	11.27	15.29	10.08	7.769
285382	0.02311	0.146	0	0
339926	0.1753	0.5537	0.4544	0.7268
1962	1.945	6.255	6.885	6.436
100847054	0	0	1.075	0
9175	5.152	5.366	7.72	7.484
101929018	0.8406	1.77	0.4171	0.3169
90407	14	31.8	9.455	9.095
105374254	0.3727	0.7848	0.8137	0.5151
200879	0.2323	0.3771	0.04755	0.03211
107986055	0	0	0	0
59343	30.52	51.28	17.04	17.42
10644	104.2	136.9	63.18	57.1
646600	0.3783	0.3983	0	0
100847078	0.7132	0.7509	0	0
6434	67.77	83.17	65.01	66.34
344887	0	0.04848	0	0.03818
2119	36.6	95.02	34.51	32.4
105374257	0	0.1299	0	0
1608	0.06417	0.7957	0.005837	0.005913
107986164	0	0	0	0
253573	0	0.03796	0	0
107986165	0.08834	0.9069	0	0
1427	0.9313	2.013	1.565	1.951
55171	17.3	29.87	9.199	8.64
51726	148.1	321	108.3	121.6
197	0	0.02762	0.04295	0
26998	0.1694	0.09908	0	0
105374258	0.04536	0.02388	0	0
3273	0.04114	0	0	0
3827	0	0.0415	0	0
105374259	0	0	0	0
1974	1053	1088	493	443.1
619567	18.32	34.84	27.58	40.19
109617006	10.59	18.12	7.316	9.331
100302143	4.683	4.109	4.793	5.826
677847	4.648	5.873	5.518	6.746
6043	15.63	16.45	13.3	17.79
619568	25.06	34.97	30.9	34.06
5984	141.1	233.6	61.48	59.68
102724699	0.1129	0.5468	0.5546	0.4869
9370	0.009007	0	0	0
100874095	0.01158	0	0	0
6480	0.3636	3.118	12.82	10.82
116832	17.99	55.98	56.22	60.47
101929106	0	0.01629	0	0
132112	0	0.01967	0	0
5648	0	0.003661	0	0
105374260	0	0	0	0
101929130	0	0	0	0
64108	0.4134	25.36	0.04513	0
105374261	0	0	0.2805	0.5327
105374262	0	0	0	0
6750	0	0.1435	0	0
344892	0	0	0	0
100131635	0	0.2577	0	0
604	10.72	16.29	2.405	2.249
105374263	0	0	0	0
105374264	0	0	0	0
105374265	0	0	0	0
105374266	0	0	0	0
107986166	0.02079	0	0	0
339929	1.076	1.768	0.9516	0.9163
4026	86.64	25.19	13.44	8.485
401105	0.1278	0.03844	0	0
100873917	0	0	0.1368	0
407020	0	0	0	0
100874043	0	0.1875	0.5345	0.5907
107986168	0	0.008333	0.02592	0.01313
107986167	0.01131	0.01191	0.01389	0.05626
285386	0.01612	0.01414	0.3189	0.4923
100874027	0	0	0.2121	0.1432
105374270	0	0	0	0.009301
107986169	0	0	0	0
8626	0.005856	0.1911	0.009589	0.009713
100126340	0	0	0	0
55214	18.55	55.53	59.39	76.86
101929152	0.1133	0.2983	0.3712	0.564
107986170	0.549	16.63	0.5374	2.178
9076	62.41	681.2	42.12	155.9
10686	0.139	1.317	0.1035	0.3354
131920	0	0	0	0
3556	4.529	9.192	3.74	3.116
105374272	0	0	0	0
647309	0.1303	0.3551	0	0.01271
100170222	0	0	0	0
107986171	0	0	0	0
344901	0.03661	0	0	0
106480738	0.3213	0.6766	0	0
257313	0.1111	0.4094	0.01819	0.04606
152137	39.22	42.38	17.83	17.5
103344926	0	0	0	0
152138	0	0	0	0
105374275	0	0	0	0
105374276	0	0	0	0
105374277	0	0	0	0
2257	0.6097	3.775	7.712	8.742
100873986	0	0	0	0
100873987	0	0	0	0
107986028	0	0	0.0154	0.0156
107986056	0.04158	0.08755	2.417	1.793
151963	9.562	47.05	8.26	8.3
105374280	0.0308	0	0	0
57110	0.3511	0	1.708	1.336
84789	0.3205	0.1191	0.2779	0.3284
344905	0.0202	0.02127	0.02481	0
100874218	0	0	0	0
84239	0	0.05315	0.02755	0.03349
101929198	0	0	0	0
4976	41.04	50.32	36.23	32.57
100873941	7.499	11.28	7.624	7.722
102724808	1.099	0.9198	0.2999	0.4674
105374282	0	0	0	0
105374283	0	0	0	0
105374284	0	0	0	0
105374285	0	0	0	0
105374287	0	0.03331	0	0
105374286	0	0	0	0
647323	0	0	0	0
100128023	0	0	0	0
285389	0	0.03435	0	0
102724877	0.03409	0.01795	0	0
3280	11.08	13.88	7.096	2.461
107986172	0	0	0	0
100505920	0.08529	0	0	0
101929337	0	0	0	0
105374289	0	0.03387	0	0
100131551	0.08235	0.0289	0	0
1370	0.05241	0.138	0	0.08694
131578	0.425	1.687	0.02852	0.4218
2814	0.02369	0.02494	0	0.07857
79572	58.76	118.1	58.52	124.5
401106	0.4789	0.543	0.2714	2.749
100507297	2.481	2.248	3.425	3.158
93109	10.39	15.89	6.573	9.136
105374291	0.5494	0.4049	0.3598	0.6378
55341	34.38	75.84	50	50.14
131583	0.3933	2.968	7.997	7.546
105374292	0	0.0137	0	0
100507391	0	0	0.1393	0.04703
105374293	0.07521	0	0.06158	0
107986174	0	0	0	0
107986173	0	0	0	0
105374294	0	0	0	0
105374295	0	0	0	0
152002	0.9739	2.084	3.229	2.339
100874528	0	0	0	0
100422926	0	0	0	0
101410543	0	0.6149	0.07969	0
105374296	0.03413	0.1258	0.01397	0.01415
23527	43.49	58.75	37.71	33.05
5504	35.18	50.85	32.7	31.7
347	0.192	0.3537	0.03929	0
107986029	0.1661	0.1749	0.102	0.03444
105374298	1.693	3.496	3.465	3.383
105374297	0.7783	2.836	3.382	2.185
727956	25.16	52.98	20.42	16.49
440993	3.433	8.618	4.612	4.964
693155	20.47	35.92	21.3	18.75
200958	0.1825	0.3319	0.1766	0.1376
4585	0.04938	0.09618	0.01819	0.01843
105374299	0	0.05152	0	0
101929697	0	0	0	0
107984010	0.2465	0.04325	0	0
10188	9.28	21.25	16.54	12.33
102465977	0	0.6501	1.011	0
100128262	0.2621	0.5732	0.7842	0.3261
727978	0.3855	0.4439	0.8186	0.6294
255812	29.26	61.91	26.51	20.92
105374301	0.09941	0.2168	0.4011	0.3121
7037	56.33	97.5	49.79	93.62
401109	0	0	0	0
105374303	0	0	0	0
131540	0.2853	1.827	0.4088	0.2563
105374304	0.02763	0.5674	0.181	0.09167
200931	0.2314	0.6701	0.8763	0.3119
5130	27.5	49.91	66.63	60.18
255758	2.714	9.338	10.08	8.398
100534611	1.765	5.272	43.91	49.35
107986031	1.065	2.879	3.896	4.594
100874214	0.6824	1.585	17.8	23.45
116211	1.169	3.481	45.69	54.14
26043	32.01	34.47	37.67	30.15
100874034	3.579	4.551	4.49	3.585
165918	10.58	21.97	21.81	21.47
105374306	0.9904	2.166	3.119	2.464
105374307	0	0	0.1728	0.3501
255798	0	0.1917	0.02981	0.0453
348793	11.74	19.57	14.54	16.53
200933	19.47	27.81	37.71	34.38
101929769	0.4838	0.5094	0.9903	1.906
375387	0.5017	0.7327	0.0265	0.1879
84984	3.776	7.773	12.64	12.15
54965	16.22	20.57	39.81	35.58
5062	150.5	109	189.1	159.8
205564	17.98	36.53	25.3	23.51
22916	32.32	43.79	47.75	45.52
100874001	12.66	13.87	22.24	18.86
152217	33.24	63.13	39.36	35.37
80235	1.659	1.426	5.18	3.928
4241	5.089	17.96	7.181	5.798
100507057	17.05	28.21	10.58	7.972
1739	35.19	42.42	35.57	30.04
100616216	0.5826	0	0	0
100507086	0.8745	1.356	0.8949	0.8461
101926923	0	0	0	0
105374308	0.052	0.09582	0.06386	0.04313
